Tigrigna_translated_text,label
"ስቲቨን ሚለር (Stephen Miller) ንደቂ ኣንስትዮ ዘርኣዮ ንዕቀት
እቲ ናይ ቤት ጻዕዳ አማኻሪ ስቲቨን ሚለር፡ ኣብ ግዜ ላዕለዋይ ደረጃ ቤት ትምህርቲ (High School) እንከሎ፡ ኣብ ናይ ደቂ ኣንስትዮ ውድድር ጉያ ብዘይዕድመ ኣትዩ ንዓታተን ንምስዓብ ከም ዝፈተነ ጸብጻብ ኒውዮርክ ታይምስ ኣቃልዒዱ። እዚ ድማ ካብቲ ግዜ እቲ ጀሚሩ ንደቂ ኣንስትዮ ዝነበሮ ትሑት ኣረኣእያ ዘርእይ እዩ ተባሂሉ ተገሊጹ።",0
"ትራምፕን ናይ ኤኮኖሚ ምስልታትን
ትራምፕ ንሚድያታት ""ብዛዕባ እቲ ዝመዝገብክዎ ዕብየት ዕዳጋ (Stock Market) ኣይጸብጽቡን እዮም"" ብምባል ወቒሱ።

ሓቂ፦ እቲ ናይ ስራሕ ምስኣን መጠን (unemployment rate) ካብ 5% ንታሕቲ ዝወረደ ኣብ ግዜ ፕረዝደንት ኦባማ ምዃኑን፡ እቲ ሕጂ ዘሎ ዕብየት ድማ ናይቲ ዝጸንሐ ቀጻልነት ምዃኑን ይፍለጥ። ትራምፕ ባዕሉ ዘሕለፎ ናይ ባጀት ወይ ናይ ኤኮኖሚ ሕጊ ከም ዘየለ ሰነዳት የርእዩ።",0
"ዓንቀጽ ክሲ (Articles of Impeachment) ኣብ ልዕሊ ትራምፕ ቀሪቡ
ወኪል ህዝቢ ኣል ግሪን (Al Green)፡ ትራምፕ ኣብ ስልጣን ምጽንሑ ንሃገር ይጎድእ ኣሎ ብምባል፡ ካብ ስልጣኑ ዝእለየሉ (Impeachment) ወግዓዊ ጠለብ ናብ ቤት ምኽሪ ኣቕሪቡ።

መጐተ፦ ትራምፕ ነቲ ""Alt-right"" ዝበሃል ናይ ጽልኢ ጉጅለ የመባድዕ ከም ዘሎን ንማሕበረሰብ ኣመሪካ የሳቕይ ከም ዘሎን ገሊጹ። ሪፓብሊካውያን ግን ነዚ ስጉምቲ እዚ ክድግፉዎ ተስፋ ከም ዘይብሎም ይግለጽ ኣሎ።",0
"ትራምፕ ንናጽነት ፕረስ (First Amendment) ምፍርራሑ
ፕረዝደንት ትራምፕ ብዛዕባኡ ""ሕማቕ ዜና"" ይጽሕፉ ኣለዉ ንዝበሎም ትካላት ዜና (ብፍላይ NBC News)፡ ፍቓድ ፈነወኦም (broadcasting license) ክስረዝ ከም ዝኽእል ብምግላጽ ኣፈራሪሑ።

ምኽንያት፦ NBC ትራምፕ ናይ ኣመሪካ ኑክሌራዊ ኣጽዋር ብዓሰርተ ዕጽፊ ክውስኽ ከም ዝደለየን፡ በዚ ምኽንያት ድማ ሴክሬተሪ ኦፍ ስቴት ሬክስ ቲለርሰን ንትራምፕ ""ዓሻ"" (moron) ከም ዝበሎን ብምዝጋቡ እዩ።

ግብረ-መልሲ፦ ናይ CNN ጋዜጠኛ ጄክ ታፐር (Jake Tapper)፡ ትራምፕ ቅዋም ኣመሪካ (Constitution) ከንብብ ብምምካር፡ ንሱ ዲክታተር ዘይኮነስ ኣብ ትሕቲ ሕጊ ዘሎ ፕረዝደንት ምዃኑ ኣዘኻኺሩዎ።",0
"ጆሹዋ ፎየርስታይን (Joshua Feuerstein) ንኤሚነም ብራፕ ክምክት ሞኪሩ
እቲ ስሙይ ራፐር ኤሚነም (Eminem) ንትራምፕ ዝነቀፈሉ ዜማ (Freestyle) ድሕሪ ምውጽኡ፡ ሓደ ደጋፊ ትራምፕ ዝኾነ ፓስተር ጆሹዋ ፎየርስታይን ብናቱ ራፕ ክምልሰሉ ፈቲኑ።

ትሕዝቶ፦ ጆሹዋ ኣብቲ ቪድዮኡ ""ትራምፕ ምስ ናይ ሓቂ ጸላእቲ ኣመሪካ (ISIS, North Korea) ይቃለስ ኣሎ"" ዝብል ስንኞታት ተጠቂሙ።

ላግጺ፦ እቲ ቪድዮ ብሰንኪ ድኹም ናይ ራፕ ክእለቱን ""ናይ ትራምፕ ቀዳማይ ስሙ ፕረዝደንት እዩ"" ዝብል ስሕተቱን (ቀዳማይ ስሙ ዶናልድ እዩ) ኣብ ማሕበራዊ ሚድያ መላገጺ ኮይኑ ኣሎ።",0
"ትራምፕ ወታሃደራዊ ስርዓት ""Retreat"" ከይፈለጦ ተሪፉ
ትራምፕ ምስ ሾንሃኒቲ (Sean Hannity) ኣብ ዝገበሮ ቃለ-መጠይቕ፡ ባንዴራ ኣመሪካ ክትወርድ እንከላ ዝንፋሕ ወታሃደራዊ መለከት (Retreat) እናተሰምዐ፡ ትርጉሙ ከይፈለጦ ተሪፉ።

እቲ ፍጻሜ፦ እቲ መለከት ክንፋሕ እንከሎ፡ ትራምፕ ብዛዕባ ""Ratings"" (ናይ ተዓዘብቲ ብዝሒ) የላግጽ ነይሩ። ""እዚ ንዓኻ ድዩ ንዓይ ዝንፋሕ ዘሎ?"" ብምባል ድማ ሓቲቱ።

ነቐፌታ፦ ትራምፕ ንባዕሉ ጠቕላላ ኣዛዚ ሰራዊት (Commander-in-Chief) እናሃለወ፡ ነቲ ወታሃደራዊ ስርዓት ዘይምፍላጡ፡ ምስቲ ኣብ ልዕሊ NFL ተጻወትቲ ዘርኣዮ ""ሃገራውነት"" ዝጋጮ እዩ ተባሂሉ ተነቒፉ።",0
"ትራምፕ ""ምስ ፕረዝደንት ቨርጂን አይላንድስ ተራኺበ"" ብምባሉ ተላጊጹሉ
ፕረዝደንት ትራምፕ ኣብ Values Voter Summit ኣብ ዝሃቦ መደረ፡ ""ናብ ፖርቶ ሪኮ ከይደ፡ ምስ ፕረዝደንት ቨርጂን አይላንድስ (Virgin Islands) ተራኺበ"" ብምባሉ ዓቢ ዘረባ ተላዒሉ እዩ።

እቲ ጌጋ፦ ቨርጂን አይላንድስ ናይ ኣመሪካ ግዝኣት (territory) ስለ ዝኾነት፡ ፕረዝደንታ ባዕሉ ዶናልድ ትራምፕ እዩ። ንሱ ግን ከም ናይ ካልእ ሃገር መራሒ ቆጺሩዎ።

ናይ ቤት ጻዕዳ ግብረ-መልሲ፦ ቤት ጻዕዳ ነቲ ቃለ-መደረ ክጽሕፎ እንከሎ፡ ነታ ""President"" እትብል ቃል ሰሪዙ ""Governor"" (ኣመሓዳሪ) ብምባል ክእርማ ሞኪሩ፡ ግን እቲ ስሕተት ድሮ ተቓሊሑ ነይሩ።",0
"ላሪ ፍላይንት (Larry Flynt) ንትራምፕ ካብ ስልጣን ንምውራድ 10 ሚልዮን ዶላር ቃል ኣትዩ
ናይ Hustler መጽሄት ዋና በዓል ሃብቲ ላሪ ፍላይንት፡ ፕረዝደንት ትራምፕ ካብ ስልጣኑ ክእለ ዝኽእለሉ ጭብጢ (Evidence) ንዘቕረበ ሰብ 10 ሚልዮን ዶላር ክህብ ምዃኑ ብጋዜጣ ኣፍሊጡ።

ምኽንያት፦ ፍላይንት፡ ትራምፕ ብሰንኪ እቲ ኣብ ቻርሎትስቪል (Charlottesville) ንናዚታትን KKKን ዝሃቦ ደገፍን፡ ንዓለም ናብ ኑክሌራዊ ኲናት ከእትዋ ዝኽእል ተለዋዋጢ ባህሪኡን ንሃገር ሓደገኛ ምዃኑ ገሊጹ።

ዕላማ፦ ""Impeachment"" (ካብ ስልጣን ምእላይ) ክካየድ እንተኾይኑ፡ ዘይከራኸር መርትዖ ስለ ዘድሊ፡ ዝኾነ ሓበሬታ ዘለዎ ሰብ ክወጽእ ጸዊዑ።",0
"ቫን ጆንስ (Van Jones) ንተጣባቒ ትራምፕ ማት ሽላፕ (Matt Schlapp) መግትኢ ገይሩሉ
ኣብ ABC's This Week ዝተባህለ መደብ፡ ኣብ መንጎ ቫን ጆንስን ማት ሽላፕን ብርቱዕ ክርክር ተኻይዱ።

እቲ ክርክር፦ ማት ሽላፕ፡ እቲ ትራምፕ ዝፈጥሮ ዘሎ ናይ ፖለቲካ ""ናህሪ"" ንኣጀንዳ ሪፓብሊካን ይሕግዝ እዩ ብምባል ክጣባቐሉ እንከሎ፡ ቫን ጆንስ ግን ""ትራምፕ ባዕሉ ጸላኢ ርእሱ እዩ"" ብምባል መሊሱሉ።

ስግኣት፦ ቫን ጆንስ፡ ሰነተር ቦብ ኮርከር (Bob Corker) ""ትራምፕ ንዓለም ናብ ሳልሳይ ውግእ ዓለም ክመርሓ ይኽእል እዩ"" ዝበሎ ቃል፡ ኩሉ ኣመሪካዊ ደው ኢሉ ክሓስበሉ ዝግባእ ናይ ስግኣት ደወል ምዃኑ ገሊጹ።",0
"ትራምፕ ንልደታ ንቲፋኒ (Tiffany Trump) ረሲዕዋ
ኣብ ዝሓለፈ ዓርቢ መዓልቲ ልደታ ቲፋኒ ትራምፕ እኳ እንተነበረ፡ ፕረዝደንት ትራምፕ ግን ኣብ ትዊተር (Twitter) ንልደታ ዝምልከት ምንም መልእኽቲ ኣይሓለፈን።

እቲ ፍጻሜ፦ ትራምፕ ኣብቲ ዕለት ብዛዕባ ""Fake News""፡ ብዛዕባ መድሕን ጥዕና (Health Insurance) ከምኡ እውን ንናይ ሓይሊ ባሕሪ ኣመሪካ (Navy) ናይ ልደት መልእኽቲ ክሰድድ እንከሎ፡ ንጓሉ ቲፋኒ ግን ዘኪርዋ ኣይውዕለን።

ናይ ስድራቤት ግብረ-መልሲ፦ ሜላንያ ትራምፕ ይኹኑ ካልኦት ኣሕዋታ እውን ብተመሳሳሊ ንልደታ ዝምልከት ዝኾነ ሰላምታ ኣይሃቡን። እዚ ድማ ቲፋኒ ኣብታ ስድራቤት ዘለዋ ቦታ ትሑት ምዃኑ ዘርእይ እዩ ተባሂሉ ይግለጽ ኣሎ።",0
"FCC ንመሰል ናይ ምዝራብ ናጽነት (First Amendment) ክከላኸል ምዃኑ ገሊጹ
ፕረዝደንት ትራምፕ ብዛዕባኡ ሕማቕ ዝጽሕፉ ናይ ዜና ትካላት (ንኣብነት NBC, CNN) ፍቓዶም (license) ክስረዝ ከም ዘለዎ ድሕሪ ምግላጹ፡ ካብ FCC ምላሽ ተዋሂቡዎ።

ሕጋዊ ምላሽ፦ ናይ FCC ኮሚሽነር ጄሲካ ሮዘንዎርሰል (Jessica Rosenworcel)፡ እቲ ትካል ብመሰረት ቀዳማይ ምምሕያሽ ቅዋም (First Amendment) ንናጽነት ፕረስ ከም ዝከላኸል ገሊጻ።

ውሳነ፦ ፕረዝደንት ስለ ዝተቖጥዐ ጥራይ ናይ ሓደ መደበር ዜና ፍቓድ ክስረዝ ከም ዘይክእል ኣረጋጊጻ።",0
"""Satan Cakes"" - ናይ ሃይማኖት ናጽነት ክርክር
እቲ ግብረ-ሰዶማውያን መርዓውቲ ""ናይ መርዓ ኬክ ኣይሰርሓልኩምን"" ብምባሉ ዝተኸሰሰ ክርስትያን ጋጋሪ ጃክ ፊሊፕስ (Jack Phillips)፡ ሕጂ ድማ ካብ ሰዓብቲ ሰይጣን (Satanists) ትእዛዝ ቀሪቡሉ።

እቲ ብልሓት፦ ""The Satanic Temple""፡ ሃይማኖት ብሕጊ ዝተከላኸለ ስለ ዝኾነ፡ ጃክ ፊሊፕስ ንዓና ኬክ ክሰርሓልና ኣለዎ ብምባል፡ እቲ ""ናይ ሃይማኖት ናጽነት"" ዝበሃል ሕጊ ንኹሉ ማዕረ ክሰርሕ ከም ዘለዎ ንምርዳእ ትእዛዝ ሂቦምዎ።

ዕላማ፦ ንሰባት ንምንጽጻል ዘይኮነስ፡ ሓደ ንህዝቢ ክፉት ዝኾነ ትካል ብምንም ምኽንያት ኣድልዎ ክገብር ከም ዘይብሉ ንምርዳእ እዩ።",0
"ሮበርት ዲ ኒሮ (Robert De Niro) ንትራምፕ ብትሪ ነቒፉዎም
እቲ ዕውት ተዋሳኢ ሮበርት ዲ ኒሮ፡ ኣብ ኒውዮርክ ኣብ ዝተኻየደ ዓመታዊ ጋላ (Gala)፡ ፕረዝደንት ትራምፕ ""ትሑት ሰብ"" (lowlife) ምዃኑ ብምግላጽ ብርቱዕ ጸርፊ ኣውሪዱሉ።

እቲ ነቐፌታ፦ ዲ ኒሮ፡ ትራምፕ ንባህርያዊ ጽባቐታት ዘይምጥን ""ምስሉይ"" ምዃኑ ገሊጹ። ኣብ 2016 እውን ""ገጹ ክወቅዖ እደሊ እየ"" ብምባል ከም ዝተዛረበ ይዝከር።

ስግኣት፦ ትራምፕ ምስ ሰሜን ኮርያ ኲናት ንምጅማር ዝገብሮ ዘሎ ፈተነን ካብ ውዕል ፓሪስ (Paris Accord) ምውጽኡን ንሃገር ሓደገኛ ምዃኑ ዲ ኒሮ ኣጠንቂቑ።",0
"#MeToo - ናይ ትራምፕ ናይ ቀደም ቪድዮን ጾታዊ ትንኮሳን
ኣብ ማሕበራዊ ሚድያ ብዛዕባ ጾታዊ ትንኮሳ ዝገልጽ #MeToo ዝተባህለ ወፈራ ኣብ ዝተላዕለሉ እዋን፡ ትራምፕ ኣብ 2007 ኣብ ሓደ መድረኽ ንሓንቲ ጓል ኣንስተይቲ ዘዋረደሉ ቪድዮ ዳግማይ ተዘርጊሑ።

እቲ ቪድዮ፦ ሓንቲ ""ኣብ ነፋሪትካ ክሰርሕ ይኽእል ዶ?"" ኢላ ዝሓተተት ጓል፡ ትራምፕ ናብ መድረኽ ኣውጺኡ ብዛዕባ መልክዓ እናተዛረበ፡ ""ብዘይ ዝኾነ ተመክሮ ቆጺረያ ኣለኹ"" ብምባል ተዛሪቡ።

እቲ ምስላ፦ ትራምፕ ንባዕሉ ምስ ""ሰካራም"" (alcoholic) ብምምስሳል፡ ደቂ ኣንስትዮ ድማ ከም ""ስኮች"" (whiskey) ምዃነን ብምግላጽ፡ ""ደቂ ኣንስትዮ ንዓይ ከም ሞት እየን"" ብምባል ኣላጊጹ።",0
"""I Stand for the National Anthem"" - እቲ ግብዝና ዝመልኦ ስእሊ
ኣብ ኣመሪካ ""ንባንዴራ ኣይንንዕቕን፡ ንመዝሙር ሃገር ንቐውም ኢና"" እናበሉ ንጸለማይ ስፖርተኛታት (Colin Kaepernick) ዝነቕፉ ሰባት፡ ባዕሎም ንባንዴራ ክንዕቁ እንከለዉ ዘርእይ ስእሊ ተዘርጊሑ።

እቲ ፍጻሜ፦ ሓደ ""ንመዝሙር ሃገር እቐውም እየ"" ዝብል ጽሑፍ ዘለዎ ቲ-ሸርት ዝገበረ ሰብ፡ ኣብ ሜዳ ኩዕሶ እግሪ ነታ ከኽብራ ዝግባእ ባንዴራ ኣመሪካ ኣብ ምድሪ ኣንጺፉ፡ ቢራኡ ሒዙ ተቐሚጡላ ተራእዩ። እዚ ድማ እቲ ""ሃገራውነት"" ዝበሃል ዘረባ ክሳብ ክንደይ ግብዝና ከም ዝመልኦ ዘርእይ እዩ ተባሂሉ ይግለጽ ኣሎ።",0
"""Trump's Ties"" - ኣብ ትዊተር ዝቀረበ ላግጺ
ብዛዕባ እቲ ፕረዝደንት ትራምፕ ዝገብሮ ነዊሕ ክራባታ (neckties) ዘላግጽ ሓደ ናይ ትዊተር ኣካውንት (account) ዓቢ ተፈላጥነት ረኺቡ ኣሎ።

ትሕዝቶ፦ እቲ ኣካውንት ናይ ትራምፕ ክራባታ ብፎቶሾፕ (Photoshop) ኣዝዩ ነዊሕ ብምግባር፡ ምስ ዝተፈላለዩ ፖለቲካዊ ፍጻሜታት (ንኣብነት ምስ ሩስያ ዘሎ ዝምድና) ብምትእስሳር የላግጽ።

ደገፍ፦ እዚ ኣካውንት እዚ ብሓንቲ ሰበይቲ ከም ዝመሓደር ዝግመት ኮይኑ፡ ኣብቲ #WomenBoycottTwitter ዝተባህለ ናይ ተቓውሞ ወፈራ እውን ተሳቲፉ እዩ።",0
"ትራምፕን እታ ናይቲ ዝወደቐ ወታሃደር መበለትን
ፕረዝደንት ትራምፕ ነታ ኣብ ኒጀር (Niger) ብዘጋጠመ መጥቃዕቲ ዝተቐትለ ሰርጀንት ላዳቪድ ጆንሰን መበለት፡ ብተሌፎን ደዊሉ ዝተዛረቦ ዘይስሱዕ ቃላት ዓቢ ቁጥዐ ፈጢሩ ኣሎ።

እቲ ዘረባ፦ ትራምፕ ነታ ጥንስቲ መበለት ""ንሱ (ወታሃደር) ንምንታይ ከም ዝተመዝገበ ይፈልጥ ነይሩ እዩ"" ዝብል ትሕዝቶ ዘለዎ ቃላት ተዛሪብዋ ተባሂሉ ብወኪል ህዝቢ ፍሬደሪካ ዊልሰን ተገሊጹ።

ናይ ቤት ጻዕዳ ግብረ-መልሲ፦ ቤት ጻዕዳ ነቲ ዝተባህለ ቃል ንምኽዳን እቲ ዝርርብ ""ብሕታዊ"" ምዃኑ ገሊጹ እዩ።",0
"ኣብ ዌስት ቨርጂንያ ዝተራእየ ዓሌታዊ ናይ Halloween ጌጽ
ኣብ ሓደ ናይ ""Spirit Halloween"" ድኳን፡ ኣብ ልዕሊ ፕረዝደንት ኦባማ ዘነጻጸረ ኣዝዩ ዓሌታዊ ዝኾነ ናይ Halloween ጌጽ ቀሪቡ።

ትሕዝቶ፦ እቲ ምርኢት ናይ ኦባማ ማስክ (mask) ምስ ናይ ሓብሓብ (watermelon) ክዳንን ባናናን ብሓባር ብምቕራብ፡ ነቲ ንነዊሕ እዋን ኣብ ኣመሪካ ዝነበረ ጸሊም ዓሌታዊ ምስልታት (stereotypes) ዘንጸባርቕ እዩ።

ግብረ-መልሲ፦ እዚ ፍጻሜ እዚ ኣብቲ ከባቢ ዘሎ ዓሌታዊ ስምዒት ዘርእይ ምዃኑን ነቲ ትካል ቦይኮት (boycott) ክግበርን ጻውዒት ቀሪቡ።",0
"ሪቻርድ ስፔንሰር (Richard Spencer) ኣብ ዩኒቨርሲቲ ፍሎሪዳ ተዋሪዱ
እቲ ናይ ""Alt-right"" መራሒ ሪቻርድ ስፔንሰር ኣብ ዩኒቨርሲቲ ፍሎሪዳ (UF) ንምዝራብ ዘካየዶ ፈተነ ብተቓውሞ ተበቲኑ።

ብልሓት፦ ሓደ ናይ ቢራ መፍረዪ ትካል (Alligator Brewing)፡ ነቶም ናይቲ ሰልፊ ቲኬት ሒዞም ዝመጹ ሰባት ብነጻ ቢራ ክህቦም ቃል ብምእታው፡ ነቲ ሰልፊ ሰብ ንኸይርከቦ ገይሩዎ።

ውጽኢት፦ እቲ ኣዳራሽ 90% ባዶ ነይሩ፤ እቶም ዝነበሩ ተሳተፍቲ ድማ ""Fuck you, Spencer"" ብምባል ንሰዓታት ጨሪሖምሉ። ሓደ ተሳታፊ ድማ ""ክንድዚ ዝኣክል ደምበኛታት እናሃለኹም፡ ብኸመይ ኢኹም ጸዓዱ ዝበለጹ ዓሌት እዮም ትብሉ?"" ብምባል ኣላጊጹሎም።",0
"ትራምፕን እታ አከራካሪት ናይ ረኑዋር (Renoir) ስእሊን
ፕረዝደንት ትራምፕ ኣብቲ ናይ ኒውዮርክ መንበሪ ቤቱ ዘላ ስእሊ Pierre-Auguste Renoir ዝተባህለ ስሙይ ሰዓሊ ዝሰኣላ ""Two Sisters (on the Terrace)"" እትበሃል ናይ ሓቂ (Original) ምዃና ይገልጽ።

እቲ ሓቂ፦ እቲ ናይ ቺካጎ ስነ-ጥበብ ትካል (Art Institute of Chicago) እታ ናይ ሓቂ ስእሊ ካብ 1933 ጀሚሩ ኣብኡ ከም ዘላን ታሪኽ ኣመጻጽኣኣ (Provenance) ዝተረጋገጸ ምዃኑን ይገልጽ።

ነቐፌታ፦ ናይ ትራምፕ ባዮግራፈር ቲም ኦብራይን፡ ትራምፕ እታ ስእሊ ቅዳሕ (copy) ምዃና እናፈለጠ ""Original እያ"" ኢሉ ንዓሰርተታት ዓመታት ይዛረብ ከም ዘሎ ገሊጹ።",0
"ትራምፕ ብዛዕባ ገበን ዓዲ እንግሊዝ ዝሃቦ ርእይቶ ንብሪጣንያውያን ኣቖጢዑ
ፕረዝደንት ትራምፕ ""ኣብ ዓዲ እንግሊዝ ገበን ብ 13% ዝወሰኸ ብሰንኪ ራዲካላዊ ምስልምና እዩ"" ብምባል ዝጸሓፎ ትዊት፡ ብናይ ዓዲ እንግሊዝ ሕጋዊያን ኣባላት ኮነታ ተገይሩሉ። ናይ ብሪጣንያ ወከልቲ ህዝቢ ""ኣብ ሃገርካ ዘሎ ናይ ብረት ቅትለት ገዲፍካ ኣብ ናትና ጉዳይ ኣይትእቶ"" ብምባል መሊሶምሉ።",0
"ኣብ ፍሎሪዳ ኣብ ዝተገብረ ሰልፊ ሓደ ናዚ ተሃሪሙ
ሪቻርድ ስፔንሰር (Richard Spencer) ዝተባህለ ናይ ጸዓዱ ዓሌታውያን መራሒ ኣብ ዘካየዶ ሰልፊ፡ ምልክት ስዋስቲካ (Swastika) ዝገበረ ሰብ ብተቓወምቲ ተሃሪሙ። እዚ ፍጻሜ እዚ ""ንናዚታት ብሰላም ዲኻ ክትረኽቦም ዘለካ ወይስ ብሓይሊ?"" ዝብል ክርክር ኣብ መንጎ ተቓወምቲ ኣልዒሉ ኣሎ።",0
"ሳራ ሳንደርስ (Sarah Sanders) ብጋዜጠኛታት ተወጢራ
ቃል-ኣቀባሊት ቤት ጻዕዳ ሳራ ሳንደርስ፡ ጆን ኬሊ ብዛዕባ ፍሬደሪካ ዊልሰን ዝተዛረብዎ ዘይሓቀኛ ሓበሬታ ንምክልኻል ክትጽዕር እንከላ፡ ብጋዜጠኛታት ጽኑዕ ሕቶታት ቀሪቡላ። ኬሊ ""ዊልሰን ኣብ ሓደ ናይ FBI ህንጻ ምረቃ ባዕላ ክትውደስ እያ ውዒላ"" ዝበልዎ ሓሶት ምዃኑ ዘርእይ ቪድዮ ምስ ወጸ፡ ሳንደርስ ""ምስ ሓደ ባለ ኣርባዕተ ኮከብ ጀነራል ክትከራኸሩ ኣይግባእን"" ብምባል ንጋዜጠኛታት ከተፈራርህ ሞኪራ።",0
"ቢል ማህር (Bill Maher) ንጆን ኬሊ ነቒፉዎም
እቲ ስሙይ ኮሜድያን ቢል ማህር፡ ሓለቃ ስታፍ ቤት ጻዕዳ ጆን ኬሊ (John Kelly) ንወኪል ህዝቢ ፍሬደሪካ ዊልሰን ብምጽላም (smearing) ከሲስዎም። ኬሊ፡ ትራምፕ ንሓንቲ መበለት ወታሃደር ዝበላ ዘይስሱዕ ቃላት ንምክልኻል ክብሉ ""ሓሶት ተዛሪቦም"" ተባሂሎም ይውቀሱ ኣለዉ። ማህር፡ ""ወይ ናይ ክብርን ቅንዕናን ሰብ ክትከውን ትኽእል፡ ወይ ድማ ናይ ፖለቲካ መጥቃዕቲ መሳርሒ ክትከውን ትኽእል፤ ክልቲኡ ብሓባር ኣይከኣልን እዩ"" ብምባል ኬሊ ካብ ስልጣኖም ክለቁ ጸዊዑ።",0
"ትራምፕ ምስጢራዊ ፋይላት JFK ክፉት ክኾኑ ምዃኖም ገሊጹ
ፕረዝደንት ትራምፕ፡ ብዛዕባ ቅትለት ፕረዝደንት ጆን ኤፍ ኬነዲ (JFK) ዝገልጹ ንነዊሕ እዋን ተዓጽዮም ዝነበሩ ምስጢራዊ ፋይላት ክፉት ክኾኑ ከም ዝፈቀደ ገሊጹ።

እቲ ሓቂ፦ እዞም ፋይላት እዚኦም ብመሰረት እቲ ኣብ 1992 ዝጸደቀ ሕጊ (JFK Assassination Records Collection Act)፡ ብጥቅምቲ 26, 2017 ክፉት ክኾኑ ዝተወሰነ እዩ ነይሩ። ትራምፕ ነቲ ድሮ ዝተወሰነ መስርሕ ""ባዕለይ ዝፈቐድክዎ"" ኣምሲሉ የቕርቦ ከም ዘሎ ተገሊጹ።",0
"ናይ NRA ሓድሽ ምልክታን ናይ ምዝራብ መሰልን
እቲ ብሄራዊ ማሕበር ብረት (NRA)፡ ንፕረዝደንት ትራምፕ ዝነቕፉ ሰባትን ትካላትን (ዩኒቨርሲቲታት፡ ጋዜጠኛታት) ዘጥቅዕ ሓድሽ ናይ ቪድዮ ምልክታ ዘርጊሑ።

ትሕዝቶ፦ ዳና ሎሽ (Dana Loesch) እታ ናይቲ ትካል ቃል-ኣቀባሊት፡ ንተቓወምቲ ትራምፕ ከም ""መሰናኽልቲ"" (saboteurs) ብምግላጽ፡ እቲ ንሳቶም ዝገብርዎ ዘለዉ ተቓውሞ ንኹሉ ኣመሪካዊ ጸርፊ እዩ ኢላ።

ስግኣት፦ እዚ ምልክታ እዚ ናይ ፋሺዝም ምልክት ዘለዎ ኮይኑ፡ ንናይ ምዝራብ መሰል (First Amendment) ዝግህስ እዩ ብምባል ብዙሓት ስግኣቶም ይገልጹ ኣለዉ።",0
"ኮሎኔል ጃክ ጃኮብስ (Jack Jacobs) ንትራምፕን ኬሊን ነቒፉዎም
ፕረዝደንት ትራምፕን ሓለቃ ስታፍ ጆን ኬሊን ምስ ወኪል ህዝቢ ፍሬደሪካ ዊልሰን (Fredericka Wilson) ዝኣተውዎ ምስሕሓብ ቀጺሉ ኣሎ። እዚ ዝኾነ ትራምፕ ነታ ናይ ሓደ ዝወደቐ ወታሃደር መበለት ""ንሱ ንምንታይ ከም ዝተመዝገበ ይፈልጥ ነይሩ እዩ"" ዝብል ዘይስሱዕ ቃላት ተዛሪቡ ተባሂሉ ድሕሪ ምኽሳሱ እዩ።

እቲ ነቐፌታ፦ ናይ ክብሪ ሜዳልያ ተቐባሊ ዝኾነ ኮሎኔል ጃክ ጃኮብስ፡ ትራምፕ ብሰንኪ እቲ ዝተዛረቦ ቃላት ይቕሬታ ክሓትት ከም ዝነበሮ ገሊጹ። ትራምፕ ""ብዝግባእ ናይ ምዝራብ ክእለት የብሉን"" ብምባል ድማ ነቒፍዎ።

ጭብጢ፦ ትራምፕ ነተን ናይቶም ዝወደቁ ኣርባዕተ ወታሃደራት ስድራቤታት ንምድዋል 13 መዓልታት ወሲዱሉ ተባሂሉ ይውቀስ ኣሎ።",0
"ኢቫንካ ትራምፕ (Ivanka Trump) ኣብ ጃፓን ብዛዕባ ጾታዊ ትንኮሳ ተዛሪባ
ኢቫንካ ትራምፕ ኣብ ጃፓን ኣብ ዝተኻየደ ዓለምለኻዊ ዋዕላ ደቂ ኣንስትዮ፡ ጾታዊ ትንኮሳ ኣብ ስራሕ ክዕገት ከም ዘለዎ ተዛሪባ።

ነቐፌታ፦ ብዙሓት ሰባት ""ባዕሉ ኣቦኺ ብጾታዊ ትንኮሳ እናተኸሰሰ፡ ብዛዕባ እዚ ርእሰ-ጉዳይ ክትዛረቢ 'ግብዝና' እዩ"" ብምባል ነቒፎማ።

ውሑድ ተሳታፊ፦ ኢቫንካ ክትዛረብ እንከላ እቲ ኣዳራሽ ዳርጋ ባዶ ከም ዝነበረ ተገሊጹ።",0
"ትራምፕ ኣብ ሃዋይ (Hawaii) ብተቓውሞ ተቀቢሎምዎ
ፕረዝደንት ትራምፕ ናብ ኤስያ ንምጋሽ ኣብ ሃዋይ ኣብ ዝዓረፈሉ እዋን፡ ብኣማእቲ ዝቑጸሩ ተቓወምቲ ተቀቢሎምዎ።

""Welcome to Kenya""፦ ትራምፕ ንባራክ ኦባማ ""ኣብ ኣመሪካ ኣይተወልደን"" ብምባል ንዓመታት ክኸሶ ስለ ዝጸንሐ፡ ተቓወምቲ ሃዋይ ""እንኳዕ ናብ ኬንያ ብደሓር መጻእካ"" ዝብል ምልክታ ብምሓዝ ኣላጊጾሙሉ (ኦባማ ተወላዲ ሃዋይ ምዃኑ ንምርዳእ)።

""Aloha""፦ እዚ ቃል እዚ ""ሰላም"" ከምኡ እውን ""ደሓን ኩን"" ማለት ስለ ዝኾነ፡ ተቓወምቲ ንትራምፕ ""ደሓን ኩን"" (Goodbye) ንምባል ተጠቂሞሙሉ እዮም።",0
