id	Tigrigna_translated_text	label
262	"?? ???? ?????? ??? ???? ????? ????
?????? ???? ???? ??????? ??? ???? ?????? ???? ?? $634 ???? ???? ?? ?? ??? ???? ??? (House of Representatives) ?????? ????? ???? ???

???? ???? ????? ??? ?????? (government shutdown)? ???? ??? ???? 22 ???? ?? ????? ??? ????? ???? ???

??? ?????? ?????? ?????? ??? ??? ???? ?? ????? ?????? ????? ????? ??? ???? ???? ????

??? ""Dreamers""? ????? ?? ??? ????? ??? ??????? ?? ???? ???? ?????? (Dreamers) ??? ??? ??? ??? ??? ?? ??? ?? ????? ??? ???? ????"	1
263	"????? ????? ?????? (Opposition Research) ???? ??
?? ???? ????? ?????? ?????? ????? ?? ???? ?????? ?? ???? ???? ??? ?? ??? ???? ???? ???? ???? ???

??? ????? ?? ?????? ?????? ?? ??? ?? ?????? ??????? ??? ???? ??? ????? ?? ????? ??? ?????? ????? ???? ????

?????? ?????? ????? ?? ?? ???? ????? ??? ????? ?? ????? ??????? ????? ??? ?? ??? ??? ????? ?? ??????? ?????? ??? ?? ????? ?????

?? ?? (Roy Moore)? ?? ???? ???? ????? ?? ?? ??? ???? ???? ???? ?? ??????? ?? ?? ???? ?????"	1
264	"????? ????? ???? ?? ???? ???? ???? ?? ???? ????
?? ????? ??? ?? ???? (CBO) ?? ?????? ????? ?? ???? ?? ?? ??? (debt ceiling) ??????????? ????? ????? ??? ????? ???? ?? ????? ???? 2018 ??? ?? ???? ?????

????? ?? ?? ?????????? ????? ???? ?????? ?? ???? ????? ???? ?????? (default)? ?? ?? ???? ??? ?? ??? ???"	1
265	"???? ??? ???? ??????? ???? ???? ?????
??? ???? (Mike Pompeo) ???? ????? ??? ????? ??? ???? ???? ???? ?? ???? ?? ????? ?? ???? ??? ???? ????? ?????

??? ???? (Hawk)? ???? ???? ??? ???? ???? ???? ???? ???? ?? ???? ?? ???? ????? ?? ???

????? ?? ??? ???? ??? ?? ??? ???? 2016 ?? ?????? ?? ????? ???? ???? ??? ??????? ??? ??????? ???? ??? ????? ?? ????? ?? ?????

?? ???? ???? (Surveillance)? ????? ???? ?? ???? ?? ??? ??? ??? ???? ??????? ???? ????? ?????

?????? ????? ?? ?????? ???? ??? ????? (West Point) ?? ????? ?? ?? ?????? ????? ???? ??? CIA ??? ??? ?? ?? ??? ???? ??? ??? ???"	1
266	"?????? ? ???? ???? ??????? ???
?? ???? ?? ?? ???? ????? ?????? ? ???? (Joe Barton)? ???? ?? ????? ??? (nude photo) ?? ?????? ?????? ???? 18 ?? ??????? ????

?????? ???? ""??? ??? ???? ???? ?? ????? ????? ???? ??? ???? ??? ??"" ??? ???? ?????

???-???? ?? ??? ?? ????? ???? ???? ?? ????? ??? ????? ????? ???? ??? ??? ??? ???? ???? ??????? ?????? ?? ???? ???? ???

???? ???? ?? ????? ???? ???? ?????? ???? ??? ??? (climate change) ??? ??? ?????? ?????"	1
267	"?? ????? ?? ???? ?? ???? ??? ????
??? ?? ??? ???? ???? ????? ?????? ?? ????? (John Conyers) ?? ???? ????? ??????? ???? ?? ????? ??? ???? ??? ?????? ????

????? ""??? ??? ?????? ?????? ????? ??? ?? ???? ????? ??????? ??"" ????? ?? ??? ?? ????? ??? ??? ??????"	1
268	"?? ?? ??? ???? ????? ?? ???? ?????
?????? ???? ???? ???? ?? ??? ????? ??? ????? ??-???? ?? ????? ?????? ?? ???? ???? ???? ?? ???? ??????

???? ??? (Stephen Bannon)? ?? ??????? ???? ???? ?? ??? ??? ?????

??? ?? (James Comey)? ??? FBI ???? ???? ???? ??? ???? ????? ???? ????? ?????

???? ??? (Michael Flynn)? ???? ???? ??? ???? ???? ?? ??? ????? ??? ????? ?? ??? ???? ????

???? ???? (Reince Priebus)? ??? ??? ?? ??? ???? ???? ??? ?? ?????

?? ????? (Sean Spicer)? ??? ?? ?? ??? ???? ???? ?? ??? ??? ??? ????"	1
269	"???? ?? ??? ??? CIA ????? ????
??? ???? ?? ?? ??? ???? ???? ?? ??? (Tom Cotton) ???? ???? ??? ??? CIA ???? ?? ???? ?????

???-???? ??? ?? 40 ??? ???? ?? ???? ???????? ????? ?????? ???? ??? ???

????? ???? ""Waterboarding"" (??? ???? ???? ????) ??? ??? ?? ??? (torture) ?????? ????? ??? ??? ?? ??? ???? ???? ??? ???? ????"	1
270	"??? ????? ???? ????? ???? ??? ????? ????
???? ?? ???? (Bob Corker) ?? ????? ????? ?? ???? ???? ?? ??? ???? ???? ?? ??????? ????? ??? ?? ???? ?? ???? ???? ????? ????? ?? ??? ??? ""??? ?? ??? ??"" ????? ????? ??? ???? ???? ??????"	1
271	"?? ?? ??? ????? ?? ???? ?????
?? ??? ???? ?? ?? ??? ????? ??? ???? ???? ""???? ??"" (federal deficit) ???? ????? ???

?? ????? ?????? ?? ?? ????? ???? ???? ??? ???? ?? ????? ?? ?? ??? ???? ????? ?? ??? ????? ??? ????? ?????

??? ????? ?? ??? ????? ?? ?? ??? ??? ????? ???"	1
272	"??? ???? ""?? ????? ?? ???? ???? ???""
?? ???? ?? ??? ???? ??? ??? ????? ??? ??? (Nancy Pelosi)? ?? ???? ???? ???? ?? ?? ????? (John Conyers) ?? ???? ????? ????

????? ??? ""?? ?????? (Zero tolerance) ??? ??? ?? ???? ??? ??? ??"" ????? ??? ?? ??? ????? ???? ???? ""?????? ????? ?????"" ???? ????

???? ??? ?? ???? ""???? ??????"" ??? ???? ?? ???? ??? ?????? ???"	1
273	"???? ?????? ????? ????? ????? ???
?????? ???? ????? ????? ????? ????? ??? ?? (Theresa May) ?? ?? ?????? ?? ??-???? ????? ?????? ????? ??? ??? ????

?? ?????? ???? ""??? ??? ??? ??????? ??? ?? ????? ????? ???? ?? ???? ???? ????? ?????? ??? ????"" ??? ????

????? ?? ?? ???? ???? ?? ????? ?? ??? ??? ??? ???? ???? ??? ?? (Sadiq Khan)? ???? ?? ????? ???? ???? ???? ??? ????? ????

???? ??? ??? ?? ??? ?? ????? ????? ?????? ???? ??????? 36 ??? ????? ???? ??? ?? ?? ???? ?????? ????? ""?? ??? ???"" (Britain First) ???? ?????? ???? ?????? ?? ??? ????"	1
274	"???? ???? ????? ""????? ????"" ??? ???
?? ???? ???? ????? ????? ???? ???? ??? ??? ?? ???? (Zeid Ra’ad Al Hussein)? ?? ???? ???? ?????? ??? ????? ???? ??? ???? ""????? ????"" (political hooligans) ??? ??????

????? ?? ???? ?? ??? ?? ?? ??? ??? ????? ?????? ??? ????? ??? ????? ?????? ????? ??? ???? ???? ????"	1
451_275	"?? ???? ???? ?? ??? ??? ???? ?? ??? ????
?????? ?? ""Arctic National Wildlife Reserve"" ????? ????? ?? ???? ???? ??? ??? ????? ???? ???? ???? ?? ?? ??? ???-???? ??? ???? ???

?? ???? ?? ???-????? ?? ?? ???? ??? ???? ?????? ??? ??? (Interior Department) ?? ??? ???? ???? (environmental assessment) ????? ????? ???? ?? ???? ?? ???? ?? ???? ???? ???? ???

?????? ?? ??? ?? ???? ?? 1960 ??? ????? ????? ????? ???? ?? ?? ??? ?? (polar bears)? ??? (caribou) ?????? ????? ???? ??? ?????? ?? ??? ?? 12 ???? ???? ??? ???? ?????"	1
276	"???? ??? ???? ???? ?? ?? ??? ?? ???? ???
?????? ???? ??? ???? (Susan Collins)? ?? ???? ???? ???? ????? ???? ??????????? ?? ?? ??? ?? ????? ?? ???? ?????

????? ????? ?? ?? ???? ??? ???? (property tax deduction) ??? $10,000 ????? ??? ??? ?? ""Obamacare"" ????? ?? ???? ???? ???? ??? ???? ???? ???

?? ???? ???? ???? ?? ???? ??? ?? 20% ???? ??? ?? ?????? ?? ?? 21% ?? 22% ????? ?? ???? ?????"	1
277	"??? ?? ?????? ""?????? ??? ???????? ??????? ??""
????? ????? ????? ??? ??? ?????? ???? ?? ?? ????? ?????? ??? ?????? (retweet) ""??"" ??? ??? ????

??????? ???? ?? ?? ????? ??? ?????? ???? ??????? ?? ?????? ?? ???? ???? ?????? ???? ???? ??? ???????? ??????? ???

????? ?? ???? ?? ????? ?????? ?? ???? ?? ????? ??-???? ?? ??? ???? ?? ??? ????? ???"	1
278	"?????? ???? ???? ""New York Times"" ???
???? ????? ???? ??? New York Times ""???"" (failing) ????? ?????? ??? ?? ??? ??? ???? ?? ??? ????? ?? ??? ???? ?? ?? ??? ?? ???? ?? ????? ?? ??? ??? ????"	1
279	"?????? ???? ?? ????? ???? ??? ???? ??? ????? ???
????? ??? ??? ????? ???? ?? (Amber Rudd)? ?????? ???? ?? ???? ????? ????? ??? ?? ????? ???? ??? ???? ???? ??? ????? ????

????? ?? ????? ?? ???? ??? ""??? ?? ?? ??? ?? ????? ????? ???? ???? ????? ???"" ????? ?? ?? ??? ????? ???? ?? ???? ??? ????? ????? ???? ?? ???? ????

????? ?? ???? ?? ?????? ???? ?? ?? ????? ???? ??? ????? ??????? (retweet) ????? ??? ???? ?? ????? ???"	1
280	"?? ????? ????? ???? ????? (Wikileaks) ?????? ??? ????
?? ????? ???? ??? ???? (Randy Credico) ????? ????? ????? ??????? ???? ?? ?? ??? 2016 ???? ?? ??? ?? ?????? ?? ??? ??? ??? ??? ??? ?????? ???? ???? (subpoena) ?????

??? ???? ?? ???? ????? ???? ???? (Julian Assange) ??? ?? ?????? ?? ??? ?????? ?? ?? ???? ????? ???? ??? ???? ?? ???? (go-between) ??? ?? ????? ?????

???? ?? ???? ??? ??? ??? ?? ?? ??? ????? ????? ????? ???? ???-??? ??? ?? ????? ?? ?? ????? ?? ????? ????? ??? ???"	1
281	"?? ?????? ???? ?? ???? ???????
?????? ???? ?? ?? ???? ?? ??? ????? ???? ???

???? ?? ???? ??? ?? ???? ??? ?? ???? ?? ???? ???? (consumer confidence) ??? ?? ?? ??? ???? ?? ???? ??? ??? ??? GDP 3.9% ?? ???? ??? ????

???? ????? ?CNN ""Fake News"" (??? ??) ???? ??? ????????? ???? ????? ?? ?? ??? (Matt Lauer) ?? NBC ???? ??? ???? ?? ????? ""???? ??? ?? ????? ???? NBC ??? ??? ?????"" ??? ?? ?????

??? ???? ?? ?????? ??? ? ????? ???? ??? ??? ?? ???????? ?? ??? ??? ??? ???? ??? ????? ?? ????? ?????"	1
282	"???? ?????? ?? ??? ???? ???? ???? ????
?????? ???? ???? ?????? ???? ?????? (Marvin Goodfriend) ??? ??? ???? ???? ???? (Federal Reserve) ????? ??????

???-???? ?????? ?? ?????? ???? ??? ????? ????? ?? ??? ???? ???

??????? ?? ??? ??? ?? ??? ???? ???? ??? ???? ???? ???? ???? ?? ????? ??? ???? ????? ???? ??? ?????? ""???? ?????? ??"" (Negative interest rates) ????? ????? ?????? ?? ??? ????? ?? ???? ????? ?????"	1
283	"???? ???? ?? ??? ??? ???
?????? ????? ????? ????? ????? ??? ?? (Theresa May) ???? ?? ?? ?????? ????? ????? ???? ????? ??? ???

?????? ""??? ??????? ??? ?? ????? ????? ?? ???? ???? ????? ?????? ??? ????"" ??? ????"	1
284	"Hush Fund"" ????? ??? ?? ?? ??? ???
?? ???? ?? ??? ???? ????? ????? ???? ?? ???? ???? (settlements) ???? ??? ???? ???? ?? ?? ??? ????

???? ?? ""Congressional Accountability and Hush Fund Act"" ????? ??? ??-???? ????? ???? ??? ???? ????? ???? ?? ??? ??? ??? ????? ?? ??? ???? ??????? ??? ?? ???? ??? ?????? ???? ???

???? ??? ?? ??? $15 ???? ?? ??? ??? ???? ?????? ??? ???? ???? ?? ?? ?????"	1
285	"??? ????? ????????? 2020 ????? ?? ???? ???
?? ???? ?? ?? ??? ???? ?? ????? ???? ??? ????? (Luis Gutierrez)? ???? ?????? ???????? ?????? ????????? 2020 ????? ?? ???? ????

????? ????? ???? ?? ??? ??????? (immigration) ??? ??? ??? ???? ???

???? ??? ???? ?? ????? ??? ???? ??? ???? ??? ?????? ?? ??? ??? ???"	1
286	"??? ??????? ?? ????? ???? ???? ???? ???
?? ?? ??? ?? ??? (Judiciary Committee) ?????? ????? ???? ???? ??? ??????? (Dianne Feinstein)? ?????? ?? ??? ??? ???? ????? ??? ??? ???? ???? ?? ??? ????? ??? ???? ???? ????? ????

??? ?????? ???? ??? ?? ????? ?.?. ????? ??? ???? ????

????? ??????? ???? ???? ??? ""?????"" (hacked) ?? ??? ????? ????? ????? ????? ???? ??? ??? ??? ?? 2016 ?????? ??? (Convention) ???? ????? ???? ???? ??? ?????? ????? ???? ???? ??? ???

???? ?.?. ???? ?? ???? ???? ??? ??? ???? ????? ???? ?? ?? ?? ???? ""?? ????? ???"" (Witch Hunt) ??? ?????"	1
287	"?? ???? ""????? ??? ???? ?????? ??""
?? ???? ??????? ?????? ??? ???? 8 ?? ?? ?? ???? ??? ????? ??? ?? ??? ????

???? ????? ???? (???? ????) ?? ???? ????? ????? ??? ??? ?????? ???? ???? ????? (shutdown) ??? ???

???-???? ????? ?? ??? ?????? ??? ??????? ?? ???? ???? ?????? (Dreamers) ???? ??? ????? ???? ????"	1
288	"??? ???? ""???? ?? ??????? ?? ????? ???? ???""
?? ?? ?? ??? ???? ??? ???? ????? ????? ??? ??? ??? (Steny Hoyer)? ?? ?? ??? ?? ????? ??? ?? ?? ??? ???? ?? ?? ??? ???????? ????? ?? ???? ???? ?? ???? ????"	1
289	"??? ???? ?? ?? ??? ?? ????? ??? ??? ??
??? ?????? ??? ?? ???? (Mitch McConnell)? ??? ?? ??? ???? ?? ?????? ????? ?? ??? ????? ?? ????? ??? ??? ??? ?????

???? ?? ?? ?? ?????? ??????? ???? ????? ????? ???? ???

????? ?????? ?? ??? 52 ? 48 ??? ??? ?? ????? ?? ??? ????? ??? ?????? ??? (simple majority) ??? ?? ??????"	1
290	"????? ????? ????
??? ?? ????? ????? ??? ?? (Theresa May) ?? ????? ?????? ???? ?? ??? ????? ???? ??? (Britain First) ?????? ??-???? ????? ??????? (retweet) ""??"" ???

?????? ?? ??? ???? ???? ?????? ??????? ?????? ???? ????? ??? ????? ?? ?? ???? ????? ????? ?? ????? ?????"	1
291	"?? ??? ???? ?? ????? ??? ????
?? ?? ??? ???? ??? ??-??? ?? ??? (Paul Ryan)? ?? ???? ???? ???? ?? ?? ????? (John Conyers) ??? ?? ?? ?? ??? ???? ?? ????? ??? ???? ??? ???? ??? ????

????? ????? ??? ?? ??? ???? ???? ???? ?? ?????? ???? ?? ??? ??? ""?? ??? ?? ??"" ??? ????"	1
292	"?? ?? ??? ?? ?? ???? ???? ??
??? ?????? ?? ??? ???? ??? ??? ???? (Kevin McCarthy)? ??? ??? ??? ??? ??? ?? ??? ?? ??? ??? ?? ???? ????

??? ????? ??? ??? ???? ????? ???? ??? (House and Senate) ???? ????? ?????? ???? ?? ?????? ????? ???? ????"	1
293	"???? ""Britain First"" ??????? ???? ????
?? ???? ????? ??????? ??? ""Britain First"" (????? ??? ??) ????? ???? ??? ????? ??? ???? ????

???? ?????? ????? ???? ?? ????? ??????? ??? ??????? ?????? ?????? ???? ????? ???? ??? ???

?????? ??? ????? (Paul Golding)? ??? ????? (Jayda Fransen)? ???? ???? ????? ??????? ???? ?????? ?????? ????

????? ?? ????? ????? ??? ??? ??? (???? 1.2%) ??? ?? ?????"	1
294	"?????? ???? ????? ??? CNN ???? (Boycott) ???
?????? ???? ???? ??? ""Fake News"" (??? ??) ??? ???? ??? CNN ??? ??? ?? ???? ??? ??? ???

?? ????? ???? ????? ??? ""?? CNN ?????? ?? ???? ??? ?????? ?? ????"" ??? ???? ?? ???? ?? CNN ??? ?? ?? ??? ??? ?? ???? ??? ?????? ??? ???? ???

??? ???? ????? ????? ?? AT&T ????? ??? ?? ?? CNN ??? Time Warner ????? ??? ??? ?????? ???? ??? ????? ????? ?? ?? ???? ?? ??? CNN ???? ?? ????? ?? ?? ????? ??? (DOJ) ?? ???? ?? ???? ?????"	1
295	"?????? ?? ?? ??? ?? ?? ??? ????????
?? ??? ??? ???? ?? ??????? ???? ?? ??? ????? ?? ? 12 ? 11 ??? ??????

????? ????? ?? ?? ??? ??? ??? ????? ???? ?????? ??-????? ?? ""?? ?? ????? ??? ?? ???????"" ???? ?????? ??????

???? ?????? ???? ?? ???? (Bob Corker)? ?? ?? ?? ???? ?? ???? ??? ??????? ""???? ??? ?????????? ??? ???? ?????"" (trigger) ???? ?? ????? ???? ???? ??? ???? ??? ???? ?????? ???? ???"	1
296	"???? ????? (Government Shutdown) ?? ??? ????
????? ???? ??? ?????? ??? ???? 8 ??? ???? ????? ??? ???? ?? ?? ??? ??? ?? ???? ??? ????? ?? ???? ?????

??????? ???? ???? ????? (???? ????) ?? ???? ????? ????? ??? ??? ?????? ???? ???? ????? ??? ??? ?????? ??? ??????? ?? ???? ???? ?????? (Dreamers) ???? ??? ??? ??? ????? ???? ????"	1
297	"??? ?? ??? ?? ??? ??? ???? ?????
?????? ?? ??? 52 ???? ??? ?? ????? ??? ???? ????? ???? ????

?? ???? (John McCain)? ??? ?? ???? ????? ??????? ?? ???? ?? ???? ??? ?????

?? ?????? (Lisa Murkowski)? ?? ???? ??? ????? ??????? ???? ""??? ????? ??"" ???? ????

?? ???? (Ron Johnson)? ?? ?? ????? ???? (pass-through businesses) ??? ???? ???? ???

?? ??? (Jeff Flake)? ?? ?? ?? ???? ?? ???? ??? ???? ???"	1
298	"???? ??? ????? ?? ????? ??? ?? ??? ?? ???? ??
??????? ???? ??? ???? (Susan Collins) ?? ?? ??? ""??? ????"" ???? ?????? ?? ?? ?????? ??? ???? ?????? ????? ???? ????? ????

????? ?? ???? ??? ???? (property tax deduction) ?????? ?? ??? ???? ???? ????? ???? ??? ????? ???? ???

?? ?? ""Trigger""? ???? ?? ???? (Bob Corker) ????? ?? ???? ??? ???????? ??? ???? ????? ""Trigger"" ????? ?? ???? ?? ??? ???? ??? ?????"	1
299	"?? ??? CFPB ???? ?? ?? ???? ???
????? ????? (Leandra English)? ?? ????? ???? ?? ???? ?? ?? ""?? ?? ??? ???"" ??? ???? ?? ?? ???? CFPB ??? ???? ???? ????

??? ????? ???? ????? ??? (Elizabeth Warren) ?? ?????? ?? ??? ?? ??? ?? ????? ??? ?? ??? (District Court) ??? ???? ?????? ?? ?? ???? ?? ??? (Court of Appeals) ??? ???? ???? ??? ""??? ????????""?"	1
300	"?????? ????? ????? ????
?? ???? ?? ????? ???? ?? ????? ????? ????? ?? ???? ????? ????? ??? ????? ""????? ????"" ?? ??? ?????? ????? ??? ?????? ????? ??? ?? ??? ???? ???? ?? ???? ???????"	1
301	"?? ?????? ???? ?? ??? ??? ????? ?????
?????? ???? ???? ???? ??????? ?? ??? ??? ???? ?? ??????? ???? ??? ""?????"" (enemies)? ""???? ????"" (haters)? ???? ???? ????? ???????

?? ?????? ""???? ?????? ?????? ?????? ???? ????? ??? ??? ??? ???? ???? ??? ???? ???? (Fake News Media) ???? ???? ??? ??? ??????"" ??? ????

????? ?? ???? ????? ????? ??? ?????? ?? 2016 ??? ????? ????? ?????? ???? ?? ???? ?? ?? ????? ????? ??? ""????""? ""??????? ??????"" ??? ??? ???? ???? ???"	0
302	"???? ??? ???? ????? (??? ??????)
?? ?? ??? ??? ???? ????? ?? ??? ??-?????? ????? ???? ?? ????? ??? ""Steele dossier"" ?????? ?? ?? ???? ???? ??? ??? ???? ?? ????? ?????

?? ???? ??? ?????? (George Papadopoulos) ?? ???? ?? ???? ?? ??? ?? (wine bar) ??? ????? ??? ?? ??? ??? ????? ???? ""????"" (dirt) ?? ??? ??? ?? ??????? ????? ?????

????? ?? ????? ?? ???? ?? ??? ???? ???? ???? (FBI) ??? ???? ?? ?? ???? ????? ?? ?? ?? ""?????? ?? ????? ?? ?? ???"" ??? ?? ???? ????? ????? ??? ??? ????"	0
303	"?? ???? ???? ???? ????? ?? ???? (Coding) ????
?? ?????? ???? ???? ???? (Website)? ?? ??? ??????? ??? ???? ?? ???? ?? ???? ?????

?? ??? ""?? ??? ?????? ??? ?? ??? ????? ???? ??? ???? ?? ?? ??? (golf course) ????? ???"" ??? ????? ??? ????

?? ??? ?? ???? ??? ???? ??? ?? ??? ???? ??? ?? ??? ??? ???? ?? ?? ????? ????? ?? ??? ??? (coders) ?? ?? ??? ?? ????? (????? = ?? ??? ==)? ?? ??? ?????? ??? ??????? ??? ?? ?? ???? ?? ?? ?? ???? ???"	0
304	"???-???-???? ????? ?????? ???? ?????
???-???-???? ????? ?? ?? ??? ??????? ?? ???? ???? ????? ?????? ???? ?? ????????

?????? ???? ?????? ???-??? ????? ?????? ???? ??? ?????? ??? ???? (?????? ??????) ???? ????? ??? ????? ?????

??????? ????? ???? ??? ?????? ?? ???? ??????? ?? ???? ?????? ?????? ???? ?? ??? ?? ??????? ????? ?? ?????? ?????"	0
305	"?? ???? ????? ?? ??? ??? ???? ????
?? ???? ????? ?? ??? ?? ???? ???? ???? ???? ????? ?? ????? ??? ???? ????? ??? ?? ???? ?????? ??? ????

????? ?? ????? ?? ????? ?? ????? ????? ?? ??? ?? ?? ???? ?? ?? ???? ???? (Black Lives Matter) ??? ????? ????? ???"	0
306	"???? ????? ??? FBI ????
?????? ???? ?? ???? ???? (??? ??????)? ????? ??? FBI ???? ??? (Andrew McCabe) ????? ?????

?? ???? ??? ?? ??? ??? ????? ???? ???? ?? ??? ???? ???? ?? ???? ?? ?? ??? ?? ""??"" (False) ???? ????? ??? ??? ?? ???? ???? ???? ??? ???? ??? ?? ??? ?????"	0
307	"???? ?? ??? ?????? ??? ???? ?????
????? ???? New York Times? ???? ???? ?? ?????? ???? ??? ?????? ?????? ??? ???? ???? ???? ???

?? ??? ???? ""?? ????? ??? ???? ???? ?? ??? ?? ???? (huts) ??????? ???"" ??? ??? ""?? ??? ??? ??? ???? (AIDS) ????"" ??? ??? ?? ????? ????? ?? ??? ?? ?? ???? ?? ???? ???"	0
308	"???? ?? ???? ???? (Autocracy) ????? ?? ??? ????
???? ??? CIA ?? ???? (John Brennan)? ???? ???? ?? ""?? ??? ?????"" (vengeful autocrat) ???? ?? ??? ?????

?????? ???? ??? ?? ??? ???? ???? ????? (???? ?????) ????? ???? ????? ????? ???????? ????? ???? ???? ???? ??? ?????"	0
309	"""Thank You, President Trump"" – ??? ?? ?????? ?????
?? ????? ???? ""America First Policies"" ????? ???? ??????? ???? ????? ?? ????? ????? (ad) ?????

????? ?? ?????? ??? ???? ?? ????? ""Merry Christmas"" (??? ???) ??? ???? ????? ?? ???? ?????? ????? ???? ?? ??? ????? ?? ??? ???? ???????

????? ???? ?? ???? ?? ?? ""??????"" ????? ???? ""Merry Christmas"" ??? ????? ??? ??? ??? ?? ??????? ?????? ??? ??? ????? ?? ???? ????? ?? ????? ??????"	0
310	"?? ""Papa John's"" ???? ?? ???? ????
??? ??? ?? ?? ??? (Papa John's) ???? ?? ???? (John Schnatter)? ?? ?? ??? ??? (CEO) ???? ?? ???? ?????

?????? ???? ??? ??? ????? ??? ?? ?? ???? ???? ?????? ?????? ???? ?? NFL ????? ?????? ?? ??? ??? ???? ???? ?????

??????? ???? ???? ?? ????? ????? ????? ???? ??? ??? ???? ?? ???? ?? ??? ?? ???? ??? ???"	0
311	"?? ??? ???? ?? ?? ??? ?? ??? ????
??-??? ?? ??? (Paul Ryan)? ?? ??? ?? ??? ?? ?????? ??? ???? ?????? ??? ??? $2,059 ???? ???? ?? ???? ????

???? ??? ?? ???? ?? ????? ?????? ""??? ??"" ??? ???? ????? ??? ?? ?? ?????? ??????? ???? ??? ?? ?? ??? ????????? ????

????? ????? ?? ?? ?? ?? ?????? ??? ???? ""??????"" (scam) ?? ??? ????? ????"	0
312	"????? ????? ?? ""??"" (Kook) ??? ???
???? ????? ???? (Lindsey Graham)? ???? ???? ??????? ???? ""??"" (kook - ?? ?? ?????) ??? ????? ???? ????? ??? ??? ????

?? ????? ???? ?? ??? (Jake Tapper) ???? ??? ?? 2016 ????? ""I think he's a kook. I think he's crazy"" (?? ??? ??? ??? ?? ?????) ??? ????? ??? ?????? ?? ???? ??? ?? ???? ?????"	0
313	"???? ????? ??? ???? ???? ???? ??????
?????? ???? ?? ?? ??? ?? ???? ?????? ?? ???? ??????? ?? ?? ?? ??? ????? ????? ??? ???? ???? ??? ???? (Steve Scalise) ???????

?? ???? ???? ???? ????? ????? ??? ???? ???? ?????? ""??? ??? ?? ???? ???? (weight loss) ???? ???"" ???? ??? ???? ??? ????? ??? ??? ?? ???? ???? ???? ?? ??? ???? ""???? ????"" (tone-deaf) ???? ???? ???"	0
314	"?? ???? ??? (Animatronic) ?? ??? ???? (Disney World)
?? ??? ????? ?? ??? ????? ??? ""Hall of Presidents"" ????? ??? ?? ???? ??? ? ????

???? ???-???? ?? ??? ????? ?????? ???? ???? ?? ????? ??? ????? ???? ???? ""?? ?? 71 ??? ??? ?? (Chucky doll) ????"" ??? ?????? ???? ?? ??? ?? ?? ????? ????? ?? ???? ?????"	0
315	"???? ??? ?????? ???? ????? ????
?? ???? ??-?????? ??? ????? ?? ??? ???? ???? ??? (Robert Mueller)? ?????? ???? ?? ???? ??? (transition team) ????? ?? ???? ?????

?? ????? ?? ???? ????? ??? ????? ???? ?????? ???? ??? ????? ??? GSA ????? ??? ??? ????

??? ???? ??? ?? ??? ?? ???? ??? ??? ????? ???? ???? (Criminal process) ?? ?? ???? ???? ??? ????? ????? ???? ?? ??? ?? ??? ??? ?? ?? ???? ????? ?????"	0
316	"????? ?? ??? ?? ???? ????
??? ?? ???? ????? ?? ??? ??? ???? ????? ?? ??? (Doug Jones) ??????? ?? ?? (Roy Moore) ????? ?? ??? ??????

???-???? ?? ?? ??? ??? ???? ???? ???? ???? ???? ???? ?? ??? ??? ???? ??? ?? ???? 20 ???? ?? ???? ????? ?? ????? ????? ???? ??? ???

???? ?? ""Saturday Night Live"" (SNL) ????? ?? ??? ???? ??? ??? ?? ???? ??? ??? ???? ????? ??? ?????? ???"	0
317	"???? ?? ???? ?? ??? ??? ???? ??? ????
?? ??? ?????? ??? ?? ???? (John Cornyn)? ???? ??? ???? ?? ""???????"" (partisans) ??? ?? ???? ????

?? ???? ???? ??? ?? ??? ???? (Eric Holder) ""?????? ???? ???????"" ?????? ??? ???? ???? ?? ??? ????? ??? ???

???? ???-???? ???? ????? ???? (???? ???? ????)? ???? ????? ??? ?? ??? ??? ????? ?????? ???? ?? ???? ?? ???? ????? ?????"	0
318	"?????? ????? ??? ??? ??? (Sandy Hook)
?????? ???? ????? ?? 20 ????? 6 ????? ???? ??? 5 ??? ??? ???? ?? ????? ??? ?? (Sandy Hook) ???? ????? ????

?? ????? ?????? ??? ??? ??? ??? ???? ??????? ????? ???? ????? ?? ?? ??? ???? ???? ???? ?? ??? ??? ?? ?? ?? NRA (???? ???? ????) ?? ??? ??? ??? ???? (Wayne LaPierre) ??? ?? ??? ??? ?? ??? ?????

????? ?? ???? ?? ????? ??? ??? ""????? ?????"" (trolling) ?? ???? ???? ???"	0
319	"?? ???? ?? ???? ?? ???? ??? ????
?? ???? ???-??? ???? ?? ???? (Dan Johnson)? ??? ??? ???? ?? ?? ????? ?? ????? ??? ?? ???? ??? ??? ???? ??? ??? (suicide)?

?? ??? ???? ???? ?? ?? ??? ??? ???? ???? ???? ???? ???? ?? ?? ?? ?? ""???"" ?? ??? ????

???-???? ???? ?? ????? ???? ???? ?????? ??????? (???? ?? ??? ???? ?????) ?????? ???? ??? ?? ????"	0
