id,Tigrigna_translated_text,label
302,"መርመራ ሩስያ ብኸመይ ተጀመረ? (ጆርጅ ፓፓዶፖሎስ)
እቲ ኣብ ልዕሊ ምርጫ ኣመሪካ ዝተገብረ ናይ ሩስያ ኢድ-ኣእታውነት መርመራ፡ ብዙሓት ከም ዝመስሎም ካብቲ ""Steele dossier"" ዘይኮነስ፡ ካብ ሓደ ሰኽራም ኣማኻሪ ወፍሪ ምርጫ ትራምፕ ከም ዝተበገሰ ተገሊጹ።

እቲ ፍጻመ፦ ጆርጅ ፓፓዶፖሎስ (George Papadopoulos) ኣብ ለንደን ኣብ ዝርከብ ናይ ወይኒ ቤት (wine bar) ሰኺሩ እንከሎ፡ ሩስያ ኣብ ልዕሊ ሂላሪ ክሊንተን ዝኸውን ""ርስሓት"" (dirt) ከም ዘለዋ ንሓደ ናይ ኣውስትራልያ ዲፕሎማት ነጊርዎ።

ሳዕቤን፦ እቲ ዲፕሎማት ነዚ ሓበሬታ እዚ ንቤት ጽሕፈት መርመራ ፌደራል (FBI) ድሕሪ ምሃቡ፡ እቲ ዓቢ መርመራ ተጀሚሩ። እዚ ድማ ነቲ ""ፓፓዶፖሎስ ተራ ሰራሕተኛ ቡን እዩ ነይሩ"" ዝብል ናይ ትራምፕ ምምሕዳር መከላኸሊ ሓሶት ምዃኑ የርኢ።",0
303,"ኣብ መርበብ ሓበሬታ ትራምፕ ዝተረኽበ ናይ ኮዲንግ (Coding) ስሕተት
ናይ ፕረዝደንት ትራምፕ መርበብ ሓበሬታ (Website)፡ ኣብ ውሽጡ ንፕረዝደንት ኦባማ ዝነቅፍ ኮድ ተሓቢኡ ከም ዝነበረ ተቃሊዑ።

እቲ ኮድ፦ ""ከም ኦባማ ዘይኮነስ፡ ንሕና ነቲ ጸገም ንምፍታሕ ንሰርሕ ኣለና እምበር ኣብ ሜዳ ጎልፍ (golf course) ኣይኮነን ዘለና"" ዝብል መልእኽቲ ዝሓዘ ነይሩ።

እቲ ዋዛ፦ እቲ ዝገርም ግን፡ ትራምፕ ባዕሉ ካብ ኦባማ ንላዕሊ ግዜኡ ኣብ ጸወታ ጎልፍ የሕልፎ ከም ዘሎ ይጥቀስ። ብተወሳኺ ድማ እቶም ኮደር (coders) ነቲ ኮድ ብጌጋ ስለ ዝጸሓፍዎ (ብምጥቃም = ኣብ ክንዲ ==)፡ እቲ ጽሑፍ ንተጠቀምቲ ክረአ ኣይከኣለን። ድሕሪ እቲ ዜና ምውጽኡ ግን እቲ ኮድ ተሰሪዙ እዩ።",0
304,"ርእሰ-ሊቃነ-ጳጳሳት ፍራንሲስ ንፖሊሲታት ትራምፕ ተቃዊሞም
ርእሰ-ሊቃነ-ጳጳሳት ፍራንሲስ ኣብ ናይ ልደት መልእኽቶም፡ ሽም ዶናልድ ትራምፕ ከይጠቀሱ ንፖሊሲታቱ ዝነቅፍ ቃል ኣመሓላሊፎም።

የሩሳሌም፦ ትራምፕ ንየሩሳሌም ርእሰ-ከተማ እስራኤል ንክትከውን ዝወሰኖ ውሳነ ብምቅዋም፡ ክልተ ሃገራት (እስራኤልን ፍልስጤምን) ብሰላም ዝነብራሉ ፍታሕ ንክመጽእ ጸልዮም።

ስደተኛታት፦ ማርያምን ዮሴፍን እውን ስደተኛታት ከም ዝነበሩ ብምዝኽኻር፡ እቲ ትራምፕ ስደተኛታት ንከይኣትዉ ዝገብሮ ዘሎ ቃልሲ ምስ ክርስትያናዊ ክብርታት ከም ዘይሰማማዕ ኣሚቶም።",0
305,"ኣብ ኣላባማ ዝተፈጸመ ናይ ፖሊሲ ጭካነ ተቓውሞ ኣልዒሉ
ኣብ ትሮይ፡ ኣላባማ፡ ሓደ ጸሊም ወዲ ብፖሊስ ተታሒዙ እንከሎ ብርቱዕ መጥቃዕቲ ስለ ዝወረዶ፡ ኣዲኡ ኣንጀላ ዊልያምስ ስእሉ ኣብ ፌስቡክ ብምዝርጋሕ ፍትሒ ሓቲታ።

ሳዕቤን፦ እቲ መንእሰይ ገጹ ተሰባቢሩ ኣብ ሆስፒታል ይርከብ። እዚ ፍጻመ እዚ ኣብ ኣመሪካ ዘሎ ናይ ዓሌታዊ ኣድልዎ (Black Lives Matter) ክትዕ እንደገና ኣባሪዕዎ ኣሎ።",0
306,"ትራምፕ ንምኽትል ሓላፊ FBI ኣጥቂዑ
ፕረዝደንት ትራምፕ ኣብ መዓልቲ ዕረፍቱ (ጎልፍ እናተጻወተ)፡ ንምኽትል ሓላፊ FBI ኣንድሩ መኬብ (Andrew McCabe) ብትዊተር ነቒፍዎ።

እቲ ወቀሳ፦ መኬብ ካብ ወገን ሂላሪ ክሊንተን ገንዘብ ተቀቢሉ እዩ ክብል ዝኸሰሶ ኮይኑ፡ እዚ ሓበሬታ እዚ ግን ቅድሚ ሕጂ ""ጌጋ"" (False) ተባሂሉ ዝተነጸገ እዩ። መኬብ ኣብ ዝመጽእ ውሑዳት ኣዋርሕ ጡረታ ክወጽእ መደብ ከም ዘለዎ ይፍለጥ።",0
307,"ትራምፕ ኣብ ልዕሊ ስደተኛታት ዘለዎ ዓሌታዊ ኣረኣእያ
ብመሰረት ጸብጻብ New York Times፡ ትራምፕ ብዛዕባ ካብ ዝተፈላለያ ሃገራት ዝመጹ ስደተኛታት ዘይተግብኡ ቃላት ተጠቒሙ ተባሂሉ ይኽሰስ ኣሎ።

እቲ ክሲ፦ ትራምፕ ""ናይ ናይጀርያ ሰባት ሓንሳብ ኣመሪካ ምስ ረኣዩ ናብ ጎጆኦም (huts) ኣይክመሃሩን እዮም"" ከምኡ እውን ""ካብ ሃይቲ ዝመጹ ኩሎም ኤይድስ (AIDS) ኣለዎም"" ዝብሉ ቃላት ከም ዝተዛረበ ተገሊጹ። ቤት ጻዕዳ ግን ነዚ ጸብጻብ እዚ ነጺግዎ ኣሎ።",0
308,"ኣመሪካ ናብ ምልካዊ ስርዓት (Autocracy) ትግስግስ ኣላ ዝብል ስጋኣት
ቀዳማይ ሓላፊ CIA ጆን ብሬናን (John Brennan)፡ ትራምፕ ንባዕሉ ከም ""ሕነ በቃሊ ዲክታቶር"" (vengeful autocrat) የርእይ ኣሎ ክብል ነቒፍዎ።

ምኽንያት፦ ትራምፕ ነቶም ኣብ ውድብ ሕቡራት ሃገራት ንውሳነኡ (ብዛዕባ የሩሳሌም) ዝተቓወሙ ሃገራት ከፈራርህ ምፍታኑ፡ ንዲሞክራስያዊ ክብርታት ኣመሪካ ዝጻረር ተግባር ምዃኑ ተገሊጹ።",0
309,"""Thank You, President Trump"" – ሓድሽ ናይ ፕሮፓጋንዳ መወዓውዒ
ሓደ ንትራምፕ ዝድግፍ ""America First Policies"" ዝተባህለ ጉጅለ፡ ንፕረዝደንት ትራምፕ ዘመስግን ናይ ቴሌቪዥን መወዓውዒ (ad) ዘርጊሑ።

ትሕዝቶ፦ እቲ መወዓውዒ፡ ሓንቲ ንእሽቶ ጓል ንትራምፕ ""Merry Christmas"" (ርሑስ ልደት) ዝብል ሰላምታ ንክምለስ ስለ ዝገበረ ከተመስግኖ እንከላ፡ ካልኦት ድማ ስለቲ ዝተገብረ ናይ ግብሪ ምንካይ የመስግንዎ።

ነቐፌታ፦ ብዙሓት ነዚ ተግባር እዚ ከም ""ፕሮፓጋንዳ"" ይገልጽዎ ኣለዉ። ""Merry Christmas"" ዝብል ኣበሃህላ ርእሱ ክኢሉ ጠፊኡ ከም ዘይፈልጥን፡ ፕረዝደንት ኦባማ እውን ይጥቀመሉ ከም ዝነበረ ብምጥቃስ ነቲ መወዓውዒ ይነቅፍዎ።",0
310,"ናይ ""Papa John's"" መስራቲ ካብ ስልጣኑ ይለቅቅ
ናይቲ ፍሉጥ ናይ ፒዛ ትካል (Papa John's) መስራቲ ጆን ሽናተር (John Schnatter)፡ ካብ ናይ ፈጻሚ ስራሕ (CEO) ስልጣኑ ከም ዝወርድ ኣፍሊጡ።

ምኽንያት፦ ሽናተር ቅድሚ ሒደት ሳምንታት ነቶም ኣብ ግዜ ሃገራዊ መዝሙር ብምብርካኽ ተቓውሞኦም ዘስምዑ ናይ NFL ተጻወትቲ ብምንቃፉ፡ ናይ ትካሉ ሽያጭ ብርቱዕ ምንካይ ኣርእዩ።

መደምደምታ፦ ዓሌታዊ ኣድልዎ ወይ ፖለቲካዊ ወገንነት ንንግዳዊ ትካላት ከቢድ ክሳራ ከስዕብ ከም ዝኽእል እዚ ፍጻመ እዚ መርኣያ ኮይኑ ኣሎ።",0
311,"ፖል ራያን ብዛዕባ እቲ ናይ ግብሪ ሕጊ ዝሃቦ መብርሂ
ኣፈ-ጉባኤ ፖል ራያን (Paul Ryan)፡ እቲ ሓድሽ ናይ ግብሪ ሕጊ ንማእከላይ እቶት ዘለዎም ስድራቤታት ዓመት ዓመት $2,059 ተወሳኺ ገንዘብ ከም ዘርብሕ ገሊጹ።

ክትዕ፦ ራያን እዚ ገንዘብ እዚ ንብዙሓት ስድራቤታት ""ኣዝዩ ዓቢ"" ምዃኑ ክገልጽ እንከሎ፡ ነቶም ኣብ ከም ኒውዮርክን ካሊፎርንያን ዝነብሩ ሰባት ግን እቲ ረብሓ ከምዘይስማዕዎም ኣሚቱ።

ነቐፌታ፦ ተቓወምቲ ግን እዚ ሕጊ እዚ ንሃብታማት ዝያዳ ዝጥቀም ""መጭበርበሪ"" (scam) እዩ ክብሉ ይገልጽዎ ኣለዉ።",0
312,"ሊንድሴይ ግራሃምን እቲ ""ኩክ"" (Kook) ዝብል ቃልን
ሰነተር ሊንድሴይ ግራሃም (Lindsey Graham)፡ መራኸቢ ብዙሃን ንፕረዝደንት ትራምፕ ""ኩክ"" (kook - ዓሻ ወይ ዘይጥዑይ) ክብሉ ብምጽዋዕ ንክብሩ ይትንክፉ ኣለዉ ክብል ነቒፉ።

እቲ ተቃውሞ፦ ጋዜጠኛ ጄክ ታፐር (Jake Tapper) ግራሃም ባዕሉ ኣብ 2016 ንትራምፕ ""I think he's a kook. I think he's crazy"" (ዓሻ እዩ፡ እኩብ ድምር እዩ ዝመስለኒ) ክብል ዝተዛረቦ ቪድዮ ብምፍላም፡ እቲ ሰነተር ቃላቱ ከም ዝቐየረ ኣቃልዑ።",0
313,"ትራምፕ ንሰነተር ስቲቭ ስካሊስ ብዛዕባ ክብደቱ ኣመስጊንዎ
ፕረዝደንት ትራምፕ ነቲ ናይ ግብሪ ሕጊ ምጽዳቑ ንምጽንባል ኣብ ዘዳለዎ ስነስርዓት፡ ነቲ ካብ ናይ ተኲሲ መጥቃዕቲ ተኣምራዊ ሓውያ ዝረኸበ ሰነተር ስቲቭ ስካሊስ (Steve Scalise) ኣመስጊንዎ።

እቲ ዘገርም ዘረባ፦ ትራምፕ ንስካሊስ ዘመስገኖ ስለቲ ዘርኣዮ ጽንዓት ዘይኮነስ፡ ""ኣዝዩ ጽቡቕ ናይ ክብደት ምጉዳል (weight loss) ገይርካ ኣለኻ"" ብምባል እዩ። ስካሊስ ኣብቲ መጥቃዕቲ ንሞት ቀሪቡ ከም ዝነበረ ዝፍለጥ ኮይኑ፡ እዚ ዘረባ ትራምፕ ""ስምዒት ዘይብሉ"" (tone-deaf) ተባሂሉ ተነቒፉ ኣሎ።",0
314,"ናይ ትራምፕ ሮቦት (Animatronic) ኣብ ዲዝኒ ዎርልድ (Disney World)
ኣብ ፍሉጥ መዘናግዒ ቦታ ዲዝኒ ዎርልድ፡ ኣብቲ ""Hall of Presidents"" ዝተባህለ ክፍሊ ናይ ትራምፕ ሮቦት ተ ወሲኹ።

ህዝባዊ ግብረ-መልሲ፦ እቲ ሮቦት ንትራምፕ ኣይመስልን ብምባል ብዙሓት ኣብ ማሕበራዊ ሚድያ ይላገጹሉ ኣለዉ። ገሊኦም ""ከም ናይ 71 ዓመት ፊልም ቹኪ (Chucky doll) ይመስል"" ክብሉ እንከለዉ፡ ካልኦት ድማ ዲዝኒ ኰነ ኢሉ ንትራምፕ ንምጽላም ከም ዘዳለዎ ይገልጹ።",0
315,"ሮበርት ሙለር ዓሰርተታት ኣሽሓት ኢሜይላት ተረኪቡ
እቲ ብዛዕባ ኢድ-ኣእታውነት ሩስያ ዝመረምር ዘሎ ፍሉይ መርማሪ ሮበርት ሙለር (Robert Mueller)፡ ዓሰርተታት ኣሽሓት ናይ ምስጋር እዋን (transition team) ኢሜይላት ከም ዝረኸበ ተገሊጹ።

እቲ ክርክር፦ ናይ ትራምፕ ጠበቓታት እዞም ኢሜይላት እዚኦም ብዘይሕጋዊ መንገዲ ብናይ መንግስቲ ትካል GSA ተረኺቦም ክብሉ ይኸሱ ኣለዉ።

ምላሽ ሙለር፦ ወሃቢ ቃል ሙለር ከም ዝገለጾ ግን፡ ኩሎም ኢሜይላት ብሕጋዊ መስርሕ (Criminal process) ወይ ድማ ብፍቓድ ዋናታት እቶም ኣካውንት ዝተረኽቡ እዮም። እዚ ፍጻመ እዚ ንቤት ጻዕዳ ኣብ ዓቢ ስግኣት ኣውዲቕዎ ይርከብ።",0
316,"ደሞክራት ዳግ ጆንስ ኣብ ኣላባማ ተዓዊቱ
ኣብቲ ኣብ ኣላባማ ዝተገብረ ናይ ሴኔት ፍሉይ ምርጫ፡ ደሞክራት ዳግ ጆንስ (Doug Jones) ንሪፓብሊካን ሮይ ሙር (Roy Moore) ብምስዓር ዓቢ ዓወት ኣመዝጊቡ።

ድሕረ-ባይታ፦ ሮይ ሙር ብናይ ጾታዊ ትንኮሳ ክሲታት ይንቀፍ ዝነበረ ኮይኑ፡ ትራምፕ ግን ደገፉ ሂብዎ ነይሩ። ጆንስ ኣብ ዝሓለፉ 20 ዓመታት ኣብ ኣላባማ ዝተዓወተ ናይ መጀመርታ ደሞክራት ሰነተር ኮይኑ ኣሎ።

ላግጺ፦ እቲ ""Saturday Night Live"" (SNL) ዝተባህለ ናይ ላግጺ መደብ፡ ንሮይ ሙርን ነቲ ትራምፕ ኣብቲ ምርጫ ዝነበሮ ውድቀትን ብትሪ ኣላጊጹሎም ኣሎ።",0
317,"ሰነተር ጆን ኮርኒን ኣብ ልዕሊ ሙለር ወረርቲ ቃላት ተጠቒሙ
ናይ ሴኔት ሪፓብሊካን መራሒ ጆን ኮርኒን (John Cornyn)፡ ሮበርት ሙለር ንትካሉ ካብ ""ወገንተኛታት"" (partisans) ከጽሪ ከም ዝግባእ ገሊጹ።

እቲ ግጭት፦ ቀዳማይ ዓቃቤ ሕጊ ኤሪክ ሆልደር (Eric Holder) ""ሪፓብሊካን ንሙለር ንከይሰጉዎም"" መጠንቀቕታ ድሕሪ ምሃቡ፡ ኮርኒን ነቲ ሓሳብ ብምንዓቕ ምላሽ ሂቡ።

ህዝባዊ ግብረ-መልሲ፦ ብዙሓት ተጠቀምቲ ትዊተር (ብፍላይ ነበርቲ ቴክሳስ)፡ ኮርኒን ንሃገራዊ ረብሓ ኣብ ክንዲ ዝሕሉ ንትራምፕ ንምክልኻል ይጽዕር ኣሎ ብምባል ካብ ስልጣኑ ንክወርድ ጸዊዖም።",0
318,"ፕረዝደንት ትራምፕን ዝኽሪ ሳንዲ ሁክን (Sandy Hook)
ፕረዝደንት ዶናልድ ትራምፕ፡ ነቲ 20 ህጻናትን 6 ዓበይትን ዝጠፉሉ መበል 5 ዓመት ዝኽሪ ጨፍጫፍ ቤት ትምህርቲ ሳንዲ ሁክ (Sandy Hook) ብወግዒ ከይዘከሮ ሓሊፉ።

እቲ ፍልልይ፦ ፕረዝደንት ኦባማ ዓመት ዓመት ነቶም ግዳያት ስድራቤታትን ተጣበቕቲ ቁጽጽር ኣጽዋርን ናብ ቤት ጻዕዳ ይዕድም ነይሩ። ትራምፕ ግን ኣብቲ ዕለት እቲ ነቲ ናይ NRA (ሃገራዊ ማሕበር ጠበንጃ) ዋና ፈጻሚ ስራሕ ዌይን ላፒየር (Wayne LaPierre) ናብቲ ናይ ልደት ግብጃ ቤት ጻዕዳ ዓዲምዎ።

ነቐፌታ፦ እዚ ተግባር እዚ ንግዳያት ሸለል ዝበለ ""ፖለቲካዊ ትሮሊንግ"" (trolling) እዩ ተባሂሉ ተነቒፉ ኣሎ።",0
319,"ናይ ኬንታኪ ሕጊ መምላኺ ዳን ጆንሰን ባዕሉ ተቐቲሉ
ናይ ኬንታኪ ክፍለ-ሃገር ተወካሊ ዳን ጆንሰን (Dan Johnson)፡ ብናይ ጾታዊ ትንኮሳ ክሲ ምስ ተዋረደ፡ ኣብ ማሕበራዊ ሚድያ ናይ ስንብታ ጽሑፍ ድሕሪ ምጽሓፍ ነብሱ ቀቲሉ (suicide)።

እቲ ክሲ፦ ጆንሰን ንሓንቲ ናይ ጓሉ መሓዛ ሰኺራ እንከላ ዓሚጽዋ ተባሂሉ ይኽሰስ ነይሩ። ንሱ ግን ነቲ ክሲ ""ሓሶት"" እዩ ክብል ጸኒሑ።

ድሕረ-ባይታ፦ ጆንሰን ኣብ ማሕበራዊ ሚድያኡ ዓሌታዊ ስእልታትን ርእይቶታትን (ብፍላይ ኣብ ልዕሊ ኦባማን ሜላንያን) ብምዝርጋሕ ዝፍለጥ ወዛቢ ሰብ ነይሩ።",0
320,"ዳግ ጆንስ ንሮይ ሙር ስዒሩ (ኣላባማ)
ኣብቲ ዓቢ ናይ ፖለቲካዊ ምንዋጽ ዘስዓበ ምርጫ ኣላባማ፡ ደሞክራት ዳግ ጆንስ (Doug Jones) ንሪፓብሊካን ሮይ ሙር (Roy Moore) ብምስዓር ታሪኽ ሰሪሑ።

ኣገዳስነት፦ ዳግ ጆንስ ነቶም ኣብ ግዜ ቃልሲ መሰላት ጸለምቲ ኣብ ቤተ-ክርስትያን ደብዳብ ዘካየዱ ኣባላት KKK (Ku Klux Klan) ዝኸሰሰ ጠበቓ ኮይኑ፡ ኣብ ዝሓለፉ 25 ዓመታት ኣብ ኣላባማ ዝተዓወተ ናይ መጀመርታ ደሞክራት ሰነተር ኮይኑ ኣሎ።

ግብረ-መልሲ፦ ሜጋን ማኬይን (ጓል ሰነተር ጆን ማኬይን) ነቲ ንሮይ ሙር ብትሪ ዝድግፍ ዝነበረ ስቲቭ ባኖን ""Suck it, Bannon"" (ተሸነፍካ ባኖን) ብምባል ብትዊተር ኣላጊጻትሉ።",0
321,"ፕረዝደንት ትራምፕን ሰነተር ኪርስተን ጊሊብራንድን
ፕረዝደንት ዶናልድ ትራምፕ ኣብ ልዕሊ ሰነተር ኪርስተን ጊሊብራንድ (Kirsten Gillibrand) ዘውረዶ ""ጾታዊ ንዕቀት"" ዝመልኦ ጽሑፍ ዓቢ ቁጥዐ ፈጢሩ ኣሎ።

እቲ ትዊተር፦ ትራምፕ፡ ጊሊብራንድ ንናይ ወፍሪ ምርጫ ሓገዝ ክትረክብ ""ዝኾነ ነገር ካብ ምግባር ንድሕሪት ዘይትብል"" (would do anything) ክብል ገሊጽዋ። ብዙሓት እዚ ዘረባ እዚ ንዕርቃን ዘመልክት ጾታዊ ጸርፊ እዩ ኢሎምዎ።

ምክልኻል ቤት ጻዕዳ፦ ሳራ ሃካቢ ሳንደርስ (Sarah Huckabee Sanders) ግን ""እቲ ፕረዝደንት ብዛዕባ ፖለቲካዊ ብልሽውና እዩ ተዛሪቡ እምበር ጾታዊ መልእኽቲ የብሉን"" ብምባል ተጣቢቓ።

ምላሽ ጊሊብራንድ፦ ""ንስኻ ንዓይ ወይ ነተን ብሰንኪ ዘይግቡእ ተግባርካ ድምጸን ዘስምዓ ዘለዋ ሚልዮናት ደቂ ኣንስትዮ ከተጽቅጠኽን ኣይትኽእልን ኢኻ"" ክትብል ምላሽ ሂባ።",0
322,"ሮይ ሙርን ቭላድሚር ፑቲንን
ናይ ሪፓብሊካን ሕጹይ ሮይ ሙር (Roy Moore)፡ ምስ መትከላት ሮናልድ ሬጋን ዝጻረርን ንፕረዝደንት ሩስያ ቭላድሚር ፑቲን ዝድግፍን ርእይቶ ብምሃቡ ተነቒፉ።

እቲ ክሲ፦ ሙር፡ ፑቲን ኣብ ልዕሊ LGBTQ ዝወስዶ ዘሎ ተሪር ስጉምቲ ኣብ ኣመሪካ እውን ክትግበር ከም ዝደሊ ኣሚቱ። ብተወሳኺ ድማ ኣብ ሓደ ቃለ-መሕትት ንፑቲን ብቋንቋ ሩስያ መልእኽቲ ብምመሓላላፉ፡ ከም ""ናይ ሩስያ መሳርሒ"" (Russian stooge) ተባሂሉ ይውቀስ ኣሎ።",0
323,"ጃኒን ፒሮን እቲ ኣብ ልዕሊ FBI ዝካየድ ዘሎ ""ጽሬት""
ናይ ፎክስ ኒውስ (Fox News) ወሃቢት ጃኒን ፒሮ (Jeanine Pirro)፡ ኣብቲ Department of Justice (DOJ)ን FBIን ዓቢ ""ጽሬት"" (cleansing) ክካየድ ከም ዝግባእ ገሊጻ።

እቲ ጠለብ፦ ንሮበርት ሙለርን ኣንድሩ መኬብን ሓዊስካ፡ ንትራምፕ ንምዕንቃፍ ይሰርሑ ኣለዉ ዝበለቶም ሰራሕተኛታት ጸጥታ ብካቴና ተኣሲሮም ክእተዉ ጸዊዓ። እዚ ተግባራ፡ ነቲ ሪፓብሊካን ""Blue Lives Matter"" (ንድሕነት ፖሊስ ምጥባቕ) ዝብል መትከሎም ዝጻረር እዩ ተባሂሉ ተነቒፉ።",0
324,"ኢቫንካ ትራምፕን እቲ ኣብ ልዕሊ ሮይ ሙር ዝቐረበ ክስን
ኣብ ከተማ ፔንሳኮላ (Pensacola)፡ ፍሎሪዳ፡ ፕረዝደንት ትራምፕ ንሮይ ሙር (Roy Moore) ንምድጋፍ ኣብ ዘካየዶ ሰልፊ፡ ሓደ ሊበራል ጉጅለ ንቃላት ኢቫንካ ትራምፕ ከም መጥቃዕቲ ተጠቒሙሎም ኣሎ።

እቲ ጥቕሲ፦ ኢቫንካ ትራምፕ፡ ""ኣብ ልዕሊ ህጻናት ዓመጽ ንዝፍጽሙ ሰባት ኣብ ሲኦል ፍሉይ ቦታ ኣለዎም"" (There’s a special place in hell for people who prey on children) ብምባል ንሮይ ሙር ኮኒናቶ ነይራ።

እቲ ተቓውሞ፦ ""American Bridge"" ዝተባህለ ጉጅለ፡ ነዚ ቃል እዚ ምስ ስእሊ ኢቫንካ ብምጽሓፍ ኣብ ሓደ ዓቢ ተንቀሳቃሲ ሰሌዳ (billboard) ብምጽዓን ኣብቲ ትራምፕ ዝነበረሉ ቦታ ኣዘዋዊርዎ። ትራምፕ ግን ንሙር ምሉእ ደገፉ ሂብዎ ኣሎ።",0
325,"ሰነተር ኣል ፍራንከን ካብ ስልጣኑ ክለቅቅ ምዃኑ ገሊጹ
ናይ ሚኒሶታ ሰነተር ኣል ፍራንከን (Al Franken)፡ ብሰንኪ ዝቐረበሉ ናይ ዘይግቡእ ተግባር ክሲታት ካብ ስልጣኑ ክለቅቅ ምዃኑ ኣፍሊጡ።

እቲ ነቐፌታ፦ ፍራንከን ኣብቲ ዝሃቦ ናይ ስንብታ መደረ፡ ንሱ ካብ ስልጣኑ ክለቅቅ እንከሎ፡ እቲ ""ደቂ ኣንስትዮ ክተሓዛ ከም ዝግባእ"" ብቪድዮ ዝተቐርጸ ትራምፕን፡ እቲ ኣብ ልዕሊ ንኣሽቱ ኣዋልድ ዓመጽ ዝፈጸመ ሮይ ሙርን ግን ደገፍ ፓርቲኦም ረኺቦም ክቕጽሉ ምርኣዩ ዘገርም ምዃኑ ገሊጹ።

ትዊተር፦ ዶናልድ ትራምፕ ጁንየር ንፍራንከን ንምላግጽ ዝጸሓፎ ትዊተር፡ ብወገን ተጠቀምቲ ማሕበራዊ ሚድያ ""ኣቦኻ ባዕሉ ዓማጺ እዩ"" ዝብል ብርቱዕ ግብረ-መልሲ ገጢምዎ።",0
326,"ንዋተር ስኮት ዝቐተለ ፖሊስ ብቤት ፍርዲ ተቐጺዑ
ኣብ ደቡብ ካሮላይና (South Carolina)፡ ነቲ ጸሊም ኣመሪካዊ ዋተር ስኮት (Walter Scott) ብድሕሪኡ ብምትኳስ ዝቐተለ ጻዕዳ ፖሊስ ማይክል ስላገር (Michael Slager)፡ ብቤት ፍርዲ ናይ 20 ዓመት ማእሰርቲ ተፈሪድዎ።

ኣገዳስነት፦ እዚ ክሲ እዚ ብሓደ ተዓዛቢ ብቪድዮ ስለ ዝተቐርጸ፡ እቲ ፖሊስ ""ህይወተይ ኣብ ሓደጋ ስለ ዝነበረት እየ ተኲሰ"" ዝበሎ ሓሶት ምዃኑ ተረጋጊጹ። እዚ ፍርዲ እዚ፡ ኣብ ኣመሪካ ኣብ ልዕሊ ጸለምቲ ዝፍጸም ናይ ፖሊስ ዓመጽ ፍትሒ ንምርካብ ዓቢ ስጉምቲ ተባሂሉ ተወሲዱ ኣሎ።",0
327,"ናይ ትራምፕ ጥዕናን መበል 25 ምምሕያሽ ሕጊ (25th Amendment)
ፕረዝደንት ትራምፕ ብዛዕባ የሩሳሌም ኣብ ዝሃቦ መደረ ቃላት ክሓላልኾ (slurring words) ስለ ዝተራእየ፡ ብዛዕባ ኣእምሮኣዊ ውጥረት ወይ ስነ-ኣእምሮኣዊ ብቕዓቱ ሕቶታት ይለዓል ኣሎ።

ሕጋዊ ስጉምቲ፦ ወኪል ጃሚ ራስኪን (Jamie Raskin)፡ ሓደ ፕረዝደንት ብኣካላዊ ወይ ኣእምሮኣዊ ጸገም ስርሑ ክሰርሕ እንተዘይክኢሉ ካብ ስልጣኑ ዝእለየሉ መበል 25 ምምሕያሽ ሕጊ ዝከታተል ""ናይ ቁጽጽር ኮሚሽን"" (Oversight Commission) ክምስረት ጸዊዑ።",0
328,"ፕረዝደንት ትራምፕ ንየሩሳሌም ርእሰ-ከተማ እስራኤል ምዃና ኣዊጁ
ፕረዝደንት ዶናልድ ትራምፕ፡ ቅድሚ ሕጂ ዝነበሩ ፕረዝደንታት ክወስድዎ ዘይደፈሩ ስጉምቲ ብምውሳድ፡ ዩናይትድ ስቴትስ ንየሩሳሌም ከም ርእሰ-ከተማ እስራኤል ወግዒ ከም እተለልያ ኣፍሊጡ።

ስጉምቲ፦ ነቲ ኣብ ቴል ኣቪቭ ዝርከብ ኤምባሲ ኣመሪካ ናብ የሩሳሌም ንምግዓዝ ትእዛዝ ሂቡ።

ግብረ-መልሲ፦ ላዕለዋይ ተደራዳሪ ፍልስጤም ሳኢብ ኢረቃት፡ እዚ ውሳነ እዚ ""ንዝኾነ ተስፋ ሰላም ዘባኽን"" እዩ ክብል ገሊጽዎ። ዩናይትድ ስቴትስ ብዛዕባ ""Two-state solution"" (ክልተ ሃገራት ናይ ምምስራት ፍታሕ) ተዛሪባ ከም ዘይትፈልጥን፡ እዚ ውሳነ እዚ ነቲ ዞባ ናብ ዓመጽ ከም ዘምርሖን ተጠንቂቑ።

ኣህጉራዊ መርገጺ፦ ሕብረት ኤውሮጳ ንየሩሳሌም ከም ርእሰ-ከተማ ክልቲኤን ሃገራት (እስራኤልን ፍልስጤምን) ክትከውን ከም ዝደሊ ብምግላጽ መርገጺኡ ኣጽኒዑ።",0
